code,name,latitude,longitude
217200,Whalers Gate,-39.08580042,174.0370736
217300,Strandon,-39.05369313,174.0947566
217400,Westown,-39.0747742,174.0601111
217500,Bell Block West,-39.02995252,174.1375862
217600,Bell Block East,-39.0162041,174.1700239
217700,Waiwhakaiho-Bell Block South,-39.03639644,174.164266
217800,Lower Vogeltown,-39.07209853,174.0782174
217900,Hurdon,-39.09534718,174.0505955
218000,Frankleigh Park,-39.08421237,174.070129
218100,Merrilands,-39.06454623,174.1020596
218200,Ferndale,-39.08975124,174.0580376
218300,Welbourn,-39.08571024,174.093116
218400,Fitzroy-Glen Avon,-39.07427128,174.1236045
218500,Waitara West,-38.9975014,174.2265459
218600,Upper Vogeltown,-39.09023955,174.0833227
218700,Highlands Park (New Plymouth District),-39.08069461,174.1044312
218800,Paraite,-39.05356228,174.1621418
218900,Waitara East,-38.99532406,174.2439001
219000,Lepperton-Brixton,-39.03478152,174.2186892
219100,Mangorei,-39.18102935,174.0601763
219200,Mount Messenger,-38.92321069,174.624339
219300,Mangaoraka,-39.13469225,174.1638859
219400,Tikorangi,-39.04099797,174.3431324
219500,Everett Park,-39.22793305,174.1811673
219600,Inglewood,-39.15653753,174.2015206
219700,Tarata,-39.1604937,174.3905301
219800,Pembroke,-39.34019567,174.1853654
219900,Douglas,-39.24071688,174.6297252
220000,Toko,-39.31711879,174.348302
220100,Stratford North,-39.32802895,174.2826132
220200,Whangamomona,-39.11310251,174.8722542
220300,Stratford Central,-39.3375964,174.2891065
220400,Stratford South,-39.34903873,174.2851582
220500,Cape Egmont,-39.31360193,173.8715951
220600,Taungatara,-39.44771938,173.9754203
220700,Opunake,-39.45132365,173.8587844
220800,Kaponga-Mangatoki,-39.43452513,174.2298045
220900,Manaia-Kapuni,-39.51778061,174.1237958
221000,Eltham,-39.4310866,174.2990357
221100,Okaiawa,-39.5375084,174.217588
221200,Te Roti-Moeroa,-39.43904821,174.4934703
221300,Egmont Showgrounds,-39.57617162,174.2630823
221400,Normanby-Tawhiti,-39.58187479,174.3113782
221500,Ohangai,-39.53843359,174.4489632
221600,Turuturu,-39.57067046,174.2791488
221700,King Edward Park,-39.58215942,174.276832
221800,Ramanui,-39.60612482,174.2747851
221900,Hawera Central,-39.59042249,174.2831451
222000,Mangawhio,-39.61067493,174.745567
222100,Manutahi-Waitotora,-39.78384701,174.5752917
222200,Patea,-39.75417884,174.4704212
222300,Otangiwai-Ohura,-38.86696248,175.0029802
222400,Ngapuke,-38.85395468,175.3781322
222500,Taumarunui North,-38.86254762,175.2446764
222600,Taumarunui Central,-38.88792031,175.2643661
222700,Taumarunui East,-38.88852154,175.3137957
222800,National Park,-39.11630156,175.3719336
222900,Tangiwai,-39.36236325,175.167665
223000,Raetihi,-39.42926305,175.2760396
223100,Ohakune,-39.41156448,175.4146504
223200,Waiouru,-39.46984453,175.677638
223300,Upper Whanganui,-39.70091534,175.1695273
223400,Mowhanau,-39.84344675,174.9028829
223500,Brunswick-Papaiti,-39.87675408,175.029188
223600,Castlecliff West,-39.92973815,174.9771752
223700,Otamatea (Whanganui District),-39.90577525,175.0219061
223800,Castlecliff East,-39.9365306,174.9926916
223900,Springvale North,-39.92096132,175.0167745
224000,Lower Aramoho,-39.90451924,175.053096
224100,St Johns Hill East,-39.91309776,175.0395832
224200,St Johns Hill West,-39.92023434,175.030642
224300,Titoki,-39.93592026,175.0099764
224400,Springvale West,-39.92948142,175.0175364
224500,Springvale East,-39.92557706,175.0232251
224600,Upper Aramoho,-39.89595181,175.0698305
224700,Balgownie,-39.94857043,175.0087787
224800,Laird Park,-39.91964278,175.0457945
224900,Wembley Park,-39.90764024,175.0640024
225000,College Estate,-39.9305007,175.034705
225100,Whanganui East-Williams Domain,-39.91385177,175.0614987
225200,Gonville West,-39.94273365,175.0182285
225300,Gonville North,-39.93848551,175.0290087
225400,Cornmarket,-39.92629435,175.0507913
225500,Whanganui East-Riverlands,-39.92181181,175.0612798
225600,Kaitoke-Fordell,-39.94185467,175.1562215
225700,Whanganui Central,-39.93513676,175.047018
225800,Gonville South,-39.94790734,175.0340018
225900,Bastia-Durie Hill,-39.93438728,175.0659697
226000,Putiki,-39.95056973,175.0499852
226100,Mokai Patea,-39.59566818,175.8944296
226200,Ngamatea,-39.35192361,176.196284
226300,Turakina,-40.0113956,175.257739
226400,Otairi,-39.8895865,175.525475
226500,Taihape,-39.67806733,175.7967734
226600,Marton Rural,-40.10983805,175.3773963
226700,Marton North,-40.06299097,175.3709808
226800,Parewanui,-40.17938557,175.2847758
226900,Marton South,-40.08428893,175.3854159
227000,Bulls,-40.17938877,175.3825101
227100,Kiwitea,-40.00817686,175.6960387
227200,Tokorangi,-40.12383342,175.549708
227300,Ohakea-Sanson,-40.21459412,175.3949146
227400,Oroua Downs,-40.32828797,175.2906718
227500,Awahuri,-40.24996829,175.4722311
227600,Pohangina-Apiti,-40.07201708,175.912508
227700,Mount Taylor,-40.20143326,175.5550465
227800,Taikorea,-40.35854632,175.3943324
227900,Makino,-40.20622477,175.5655507
228000,Sandon,-40.22623004,175.5460915
228100,Kimbolton North,-40.2074565,175.5821478
228200,Warwick,-40.22282513,175.5590182
228300,Kimbolton West,-40.21815279,175.5702038
228400,Feilding Central,-40.23865803,175.5811432
228500,Kimbolton South,-40.22630659,175.5780156
228600,Kauwhata,-40.37673467,175.4759989
228700,Taonui,-40.23630115,175.6934484
228800,Newbury,-40.33398879,175.5799289
228900,Palmerston North Airport,-40.31236784,175.6224136
229000,Milson North,-40.32708272,175.6073125
229100,Cloverlea (Palmerston North City),-40.3451422,175.5851881
229200,Tremaine,-40.33969042,175.5986569
229300,Milson South,-40.33443818,175.6050523
229400,Whakarongo,-40.31079696,175.6911013
229500,Westbrook,-40.35570204,175.5780286
229600,Takaro North,-40.34988583,175.5986913
229700,Pioneer West,-40.37290141,175.5684516
229800,Palmerston North Hospital,-40.34174356,175.6148222
229900,Highbury East,-40.3613441,175.586246
230000,Park West,-40.36636017,175.5767905
230100,Takaro South,-40.35685753,175.5936027
230200,Roslyn (Palmerston North City),-40.33547398,175.6289593
230300,Kelvin Grove West,-40.32856085,175.6444119
230400,Kelvin Grove North,-40.32242994,175.6605118
230500,Papaioea North,-40.34721244,175.6189207
230600,Palmerston North Central,-40.35537702,175.6101096
230700,Awapuni North,-40.37027268,175.5887085
230800,Terrace End,-40.34168056,175.633626
230900,Maraetarata,-40.38387287,175.5791031
231000,Papaioea South,-40.35209317,175.6254717
231100,Royal Oak (Palmerston North City),-40.33074153,175.6625931
231200,West End,-40.36797536,175.6033929
231300,Awapuni South,-40.37784493,175.5934347
231400,Milverton,-40.35969543,175.6198325
231500,Ruamahanga,-40.34920538,175.6419486
231600,Esplanade,-40.36732356,175.6142908
231700,Hokowhitu Central,-40.36171123,175.6258934
231800,Hokowhitu East,-40.35738577,175.6363304
231900,Turitea,-40.39053678,175.6086253
232000,Ruahine,-40.37008236,175.6316461
232100,Linton Camp,-40.40509247,175.5872108
232200,Ashhurst,-40.29115251,175.7586017
232300,Hokowhitu South,-40.36620394,175.6416672
232400,Aokautere,-40.36929816,175.6562344
232500,Pihauatua,-40.45284951,175.6046679
232600,Aokautere Rural,-40.3679274,175.7180641
232700,Poutoa,-40.3900382,175.6454414
232800,Norsewood,-40.11138214,176.1510501
232900,Papatawa,-40.2208018,175.9958666
233000,Mangatainoka,-40.39758846,175.8254609
233100,Woodville,-40.33673831,175.8663522
233200,Dannevirke West,-40.19710678,176.1024234
233300,Dannevirke East,-40.21019552,176.1021355
233400,Waitahora,-40.30073659,176.2162129
233500,Kaitawa,-40.47250224,175.9768251
233600,Pahiatua,-40.45465931,175.8372168
233700,Nireaha-Eketahuna,-40.65364269,175.7939646
233800,Owhanga,-40.51321329,176.3103924
233900,Mara,-40.7076109,176.2497604
234000,Kere Kere,-40.52713273,175.3164119
234100,Foxton Beach,-40.46403695,175.2307876
234200,Foxton North,-40.47062245,175.2951375
234300,Foxton South,-40.48423901,175.3110499
234400,Waitarere,-40.57378541,175.2571002
234500,Waikawa (Horowhenua District),-40.65346254,175.1885437
234600,Miranui,-40.53552154,175.4810799
234700,Donnelly Park,-40.61416466,175.2704145
234800,Ohau-Manakau,-40.69886257,175.2075246
234900,Kawiu South,-40.61507877,175.2839139
235000,Makomako,-40.62400084,175.2745665
235100,Kawiu North,-40.61371427,175.3005003
235200,Levin Central,-40.6233097,175.2848475
235300,Tararua,-40.64205371,175.30927
235400,Shannon,-40.54988606,175.4133133
235500,Queenwood (Horowhenua District),-40.62073993,175.2965852
235600,Playford Park,-40.62888671,175.290372
235700,Fairfield (Horowhenua District),-40.6214039,175.309364
235800,Taitoko,-40.63650667,175.2892378
235900,Waiopehu,-40.63216009,175.2989984
236000,Makahika,-40.65174754,175.4014768
236100,Kimberley,-40.7130168,175.2985159
236200,Kapiti Island,-40.8558721,174.9109542
236300,Otaki Beach,-40.75542681,175.1159873
236400,Forest Lakes (Kapiti Coast District),-40.74369534,175.1696326
236500,Otaki,-40.75304139,175.139668
236600,Te Horo,-40.79710947,175.1058781
236700,Waitohu,-40.75979827,175.1672598
236800,Waikanae Beach,-40.86463333,175.0270813
236900,Peka Peka,-40.83731455,175.0747979
237000,Paraparaumu Beach North,-40.88107643,174.9988209
237100,Paraparaumu Beach West,-40.89195563,174.9847306
237200,Waikanae Park,-40.86251456,175.0492474
237300,Paraparaumu Beach East,-40.89483919,174.9933816
237400,Otaihanga,-40.88290094,175.0278559
237500,Paraparaumu North,-40.8945728,175.0114101
237600,Waikanae West,-40.86597934,175.0664341
237700,Otaki Forks,-40.82379781,175.1869276
237800,Paraparaumu Central,-40.90799495,174.9988635
237900,Maungakotukutuku,-40.93688543,175.0476319
238000,Raumati Beach West,-40.91582202,174.9821642
238100,Waikanae East,-40.86699218,175.0788313
238200,Tararua Forest Park,-40.91086064,175.2455926
238300,Raumati Beach East,-40.92186239,174.9927089
238400,Paraparaumu East,-40.91934665,175.0118663
238500,Raumati South,-40.94126612,174.9832916
238600,Paekakariki,-40.97186832,174.9689514
238700,Mana Island,-41.0877791,174.7811906
238800,Pukerua Bay,-41.04419545,174.8734926
238900,Paekakariki Hill,-41.05684778,174.9090328
239000,Plimmerton,-41.06768493,174.8603957
239100,Titahi Bay North,-41.0986598,174.8438862
239200,Titahi Bay South,-41.11339531,174.8269882
239300,Elsdon-Takapuwahia,-41.13204408,174.809493
239400,Pauatahanui,-41.09485489,174.9467401
239500,Onepoto,-41.10398798,174.852845
239600,Camborne,-41.08897126,174.8745342
239700,Inlet Porirua Harbour,-41.09795865,174.8909707
239800,Paremata,-41.09886842,174.8670634
239900,Porirua Central,-41.14584359,174.8258305
240000,Papakowhai,-41.11593264,174.8635056
240100,Aotea,-41.1282577,174.8572303
240200,Postgate,-41.11331454,174.88235
240300,Ascot Park,-41.12000324,174.8733681
240400,Whitby,-41.11717134,174.8910727
240500,Porirua East,-41.14311394,174.8556759
240600,Endeavour,-41.11459136,174.9041578
240700,Cannons Creek North,-41.13969216,174.86263
240800,Waitangirua,-41.12984631,174.8799988
240900,Ranui Heights,-41.15160958,174.8500721
241000,Cannons Creek East,-41.13722514,174.8714006
241100,Cannons Creek South,-41.14999717,174.8714318
241200,Akatarawa,-41.01655002,175.1333838
241300,Riverstone Terraces,-41.11205217,175.0382665
241400,Heretaunga,-41.13877359,175.0190514
241500,Birchville-Brown Owl,-41.08596013,175.1131529
241600,Poets Block,-41.12290419,175.046046
241700,Brentwood (Upper Hutt City),-41.12890914,175.0367907
241800,Silverstream (Upper Hutt City),-41.15226988,175.0098176
241900,Elderslea,-41.1201997,175.0578796
242000,Trentham North,-41.1328255,175.0456439
242100,Totara Park,-41.1093256,175.0844316
242200,Trentham South,-41.14890544,175.0408256
242300,Mangaroa,-41.1566926,175.1179038
242400,Ebdentown,-41.11875719,175.0724405
242500,Wallaceville,-41.12888528,175.0608683
242600,Maoribank,-41.10626518,175.1087921
242700,Te Marua,-41.08870706,175.1433515
242800,Pinehaven,-41.16844867,175.0176827
242900,Clouston Park,-41.11739699,175.0871265
243000,Upper Hutt Central,-41.12711172,175.0762649
243100,Belmont Park,-41.1693145,174.915543
243200,Maungaraki,-41.20840978,174.8799031
243300,Korokoro,-41.21562751,174.867814
243400,Kelson,-41.17271184,174.9429424
243500,Normandale,-41.20345009,174.8932085
243600,Belmont (Lower Hutt City),-41.1900686,174.921239
243700,Petone Central,-41.22362356,174.8696944
243800,Tirohanga,-41.19825451,174.9058497
243900,Manor Park,-41.1557617,174.9799001
244000,Alicetown-Melling,-41.21402786,174.8936519
244100,Taita North,-41.17126316,174.9646275
244200,Boulcott,-41.19937004,174.9243987
244300,Hutt Central North,-41.20872236,174.9066487
244400,Avalon West,-41.19088299,174.9410722
244500,Stokes Valley Central,-41.16891621,174.9773613
244600,Taita South,-41.18492338,174.9591853
244700,Petone East,-41.2248184,174.8906266
244800,Hutt Central South,-41.21349159,174.9093613
244900,Stokes Valley North,-41.1669317,174.9931214
245000,Petone Esplanade,-41.22967597,174.8872543
245100,Epuni West,-41.20573675,174.9273207
245200,Avalon East,-41.19581347,174.9445546
245300,Woburn,-41.219921,174.9076687
245400,Naenae Central,-41.19973943,174.9495661
245500,Waterloo West,-41.21499593,174.9205526
245600,Epuni East,-41.20891382,174.9348448
245700,Gracefield,-41.24017306,174.9107538
245800,Moera,-41.22794428,174.9036201
245900,Delaney,-41.1864706,174.9792453
246000,Waiwhetu,-41.22552582,174.9174298
246100,Waterloo East,-41.21794009,174.9291689
246200,Naenae North,-41.19737756,174.9624851
246300,Manuka,-41.18502912,174.9869835
246400,Naenae South,-41.20946486,174.9505032
246500,Towai,-41.23003773,174.9349393
246600,Arakura,-41.23870795,174.9447964
246700,Eastern Bays,-41.28078028,174.9092653
246800,Pencarrow,-41.27707617,175.0270328
246900,Wainuiomata West,-41.25104641,174.9328771
247000,Glendale,-41.2429916,174.9547394
247100,Wainuiomata Central,-41.26139998,174.9406807
247200,Eastbourne,-41.30031562,174.8943222
247300,Homedale East,-41.2691306,174.9584326
247400,Homedale West,-41.2741023,174.9497641
247500,Makara-Ohariu,-41.25931237,174.7152625
247600,Tawa North,-41.16425548,174.8210721
247700,Linden,-41.15666441,174.8338014
247800,Tawa South,-41.18147753,174.8169007
247900,Tawa Central,-41.17402334,174.8271726
248000,Grenada North,-41.17727395,174.8389704
248100,Churton Park North,-41.19767254,174.8136557
248200,Takapu-Horokiwi,-41.18554165,174.8592479
248300,Churton Park South,-41.21086631,174.8069531
248400,Johnsonville West,-41.22309862,174.7938353
248500,Grenada Village,-41.20467061,174.825399
248600,Johnsonville North,-41.21764248,174.8030062
248700,Paparangi,-41.21674369,174.8198372
248800,Ngaio North,-41.24641459,174.7716312
248900,Johnsonville Central,-41.22372125,174.8074313
249000,Broadmeadows,-41.23505672,174.7932611
249100,Crofton Downs,-41.25754511,174.7618263
249200,Johnsonville South,-41.23102176,174.8021083
249300,Khandallah Reserve,-41.2435098,174.7854652
249400,Karori Park,-41.28258876,174.7256573
249500,Newlands North,-41.22406312,174.820536
249600,Ngaio South,-41.2531632,174.7760258
249700,Newlands South,-41.23454859,174.8212482
249800,Woodridge,-41.21623239,174.8346183
249900,Karori North,-41.27758715,174.7443722
250000,Khandallah North,-41.24289834,174.7976975
250100,Wilton,-41.26835527,174.7607365
250200,Khandallah South,-41.25262817,174.7886333
250300,Wadestown,-41.26222883,174.7757271
250400,Karori South,-41.28902351,174.7332855
250500,Onslow,-41.24952131,174.8028215
250600,Karori East,-41.28702587,174.747422
250700,Pipitea-Kaiwharawhara,-41.27624822,174.7877264
250800,Northland (Wellington City),-41.27908062,174.7601921
250900,Thorndon,-41.27246445,174.7742273
251000,Wellington Botanic Gardens,-41.28249882,174.7687433
251100,Kelburn,-41.28798133,174.7604562
251200,Aro Valley,-41.29574618,174.7598655
251300,Wellington University,-41.289084,174.7676253
251400,Wellington Central,-41.2849345,174.7757259
251500,Brooklyn North,-41.30427883,174.7558567
251600,Dixon Street,-41.29101921,174.7746953
251700,Vivian West,-41.2946931,174.7728397
251800,Courtenay,-41.29206034,174.7828037
251900,Brooklyn East,-41.30788268,174.765854
252000,Mount Cook West,-41.30328333,174.7718425
252100,Vivian East,-41.29691524,174.7800724
252200,Brooklyn South,-41.31685108,174.7565094
252300,Oriental Bay,-41.29186473,174.7928724
252400,Mount Cook East,-41.30251481,174.7775014
252500,Mount Victoria,-41.29882878,174.7876383
252600,Roseneath,-41.29229126,174.8007988
252700,Owhiro Bay,-41.33789607,174.7612003
252800,Kingston-Mornington-Vogeltown,-41.31951669,174.7658019
252900,Newtown North,-41.30900081,174.7831944
253000,Newtown West,-41.31289315,174.7760824
253100,Hataitai North,-41.30162529,174.7962981
253200,Evans Bay,-41.31155628,174.7967003
253300,Berhampore,-41.3232653,174.7737803
253400,Hataitai South,-41.30906949,174.7924461
253500,Maupuia,-41.297146,174.8245451
253600,Newtown South,-41.32048296,174.7843986
253700,Kilbirnie Central,-41.31694317,174.792679
253800,Island Bay West,-41.34095916,174.7690484
253900,Melrose,-41.32428747,174.7891307
254000,Island Bay East,-41.33666605,174.7759235
254100,Miramar North,-41.30598537,174.8232631
254200,Kilbirnie East,-41.32095571,174.8013659
254300,Lyall Bay,-41.32710382,174.7941785
254400,Miramar Central,-41.31292943,174.8176358
254500,Southgate,-41.3341201,174.7826653
254600,Karaka Bay-Worser Bay,-41.31756605,174.825764
254700,Houghton Bay,-41.33776631,174.7873919
254800,Miramar East,-41.31890777,174.8218729
254900,Miramar South,-41.32072604,174.8142055
255000,Rongotai,-41.33075256,174.8096882
255100,Strathmore (Wellington City),-41.33164104,174.820545
255200,Seatoun,-41.32569332,174.833359
255300,Kopuaranga,-40.79823344,175.6379112
255400,Upper Plain,-40.89511815,175.5793565
255500,Opaki,-40.90223549,175.6595923
255600,Ngaumutawa,-40.94117259,175.636236
255700,Solway North,-40.9574562,175.6302984
255800,Lansdowne West,-40.93651284,175.6651881
255900,Masterton Central,-40.95047108,175.6616705
256000,Kuripuni,-40.95167579,175.6432634
256100,Douglas Park,-40.94626766,175.6525435
256200,Solway South,-40.96910555,175.6340357
256300,Lansdowne East,-40.94138749,175.6811907
256400,Cameron and Soldiers Park,-40.95711923,175.6613634
256500,Whareama,-40.91901694,175.9899475
256600,Homebush-Te Ore Ore,-40.98154193,175.7122786
256700,McJorrow Park,-40.96017905,175.667458
256800,Mount Holdsworth,-40.91709663,175.4513645
256900,Carterton North,-41.01943446,175.5268394
257000,Kokotau,-41.0381449,175.5814547
257100,Carterton South,-41.03427242,175.5142521
257200,Gladstone (Carterton District),-41.21809101,175.8644845
257300,Tauherenikau,-41.06390044,175.3690747
257400,Kahutara,-41.33273164,175.0804626
257500,Featherston,-41.11610965,175.3242967
257600,Inland water Lake Wairarapa,-41.21396806,175.2414329
257700,Greytown,-41.08242941,175.4542838
257800,Aorangi Forest,-41.37490301,175.4579374
257900,Martinborough,-41.21981971,175.4586254
258000,Oceanic Three Kings Islands,-34.15798817,172.2533452
258100,Three Kings Islands,-34.15653435,172.1387561
258200,Oceanic Northland Region,-36.07225336,173.6943377
258300,Inlet Doubtless Bay,-34.92735351,173.4597628
258400,Inlet Kaipara Harbour North,-36.25714889,174.1947091
258500,Oceanic Waikato Region East,-37.09321776,176.0629089
258600,Inlets Waikato Region,-36.7439021,175.4648966
258700,Oceanic Waikato Region West,-38.00225199,174.5701328
258800,Oceanic Bay of Plenty Region,-37.44807168,176.4745029
258900,Islands Bay of Plenty Region,-37.28628524,176.2551424
259000,Oceanic Taranaki Region,-39.56939703,173.8150175
259100,Inlet Port Taranaki,-39.05470482,174.0556996
259200,Oceanic Gisborne Region,-38.82332632,178.1470583
259300,Oceanic Manawatu-Wanganui Region West,-40.36481542,175.1039435
259400,Oceanic Hawke's Bay Region,-39.16751646,177.4125711
259500,Inlet Port Napier,-39.47388086,176.9189437
259600,Oceanic Wellington Region,-41.6472164,175.5013399
259700,Inlet Wellington Harbour,-41.2805095,174.8505098
259800,Bare Island,-39.83346342,177.0274432
259900,Oceanic Manawatu-Wanganui Region East,-40.61132066,176.6200731
300200,Oceanic Tasman Region,-40.65288679,172.8705526
300300,Golden Bay/Mohua,-40.86935481,172.5719566
300400,Inlets Golden Bay,-40.53114916,172.8671745
300500,Takaka,-40.86055176,172.818787
300600,Pohara-Abel Tasman,-40.89750912,172.923212
300700,Takaka Hills,-41.05045126,172.9241333
300800,Kaiteriteri-Riwaka,-41.08454704,173.0047143
300900,Upper Moutere,-41.24935169,172.851509
301000,Lower Moutere,-41.16044272,172.9805087
301100,Motueka North,-41.1058919,173.0131886
301200,Motueka West,-41.12544913,172.9956096
301300,Motueka East,-41.12000591,173.0192224
301400,Inlets Motueka,-41.14886732,173.02077
301500,Golden Downs,-41.50890922,172.7882653
301600,Moutere Hills,-41.26413088,173.0336074
301700,Ruby Bay-Mapua,-41.24162526,173.0804903
301800,Murchison-Nelson Lakes,-41.88459953,172.4650349
301900,Inlet Waimea West,-41.28409711,173.1043561
302000,Islands Tasman District,-41.27379273,173.1524239
302100,Waimea West,-41.32976373,173.0812481
302200,Appleby,-41.33424814,173.1374464
302300,Wakefield,-41.41061439,173.0442463
302400,Richmond West (Tasman District),-41.33020686,173.1695053
302500,Wakefield Rural,-41.49668834,173.1215547
302600,Brightwater,-41.37680724,173.0998617
302700,Hope,-41.36688271,173.1430884
302800,Richmond Central (Tasman District),-41.33750365,173.1893864
302900,Ben Cooper Park,-41.34508297,173.1758923
303000,Richmond South (Tasman District),-41.35692129,173.1715681
303100,Wilkes Park,-41.34753186,173.1866824
303200,Templemore,-41.34152248,173.2041874
303300,Easby Park,-41.34673271,173.1983645
303400,Fairose,-41.35339405,173.180854
303500,Aniseed Valley,-41.38639039,173.2089168
303600,Nelson Rural,-41.23837971,173.4127283
303700,Inlets Nelson City,-41.23730358,173.3069459
303800,Marybank,-41.22889456,173.3221737
303900,Port Nelson,-41.26152211,173.2779615
304000,Nelson Airport,-41.2956675,173.2297509
304100,Tahunanui,-41.2844889,173.2411211
304200,Britannia,-41.26846575,173.2703045
304300,Atawhai,-41.24786852,173.3197667
304400,Broadgreen-Monaco,-41.30725889,173.2268797
304500,Washington,-41.27521882,173.2665447
304600,Tahuna Hills,-41.29106093,173.2533226
304700,Nelson Central-Trafalgar,-41.27273863,173.2821088
304800,The Wood,-41.26709294,173.2923987
304900,Toi Toi,-41.28540651,173.2617007
305000,Nayland,-41.30432817,173.2364862
305100,Aldinga,-41.31388017,173.2215774
305200,Victory,-41.28580137,173.2698858
305300,Rutherford,-41.28072441,173.2823076
305400,Maitlands,-41.30875019,173.2430187
305500,Maitai,-41.27666765,173.2982542
305600,Grampians,-41.29660057,173.273515
305700,Saxton,-41.33372364,173.2216325
305800,Suffolk,-41.32485632,173.2209409
305900,Omaio,-41.32459713,173.2443865
306000,Enner Glynn,-41.31495427,173.2643733
306100,Daelyn,-41.33817502,173.2125886
306200,The Brook,-41.3006165,173.2914447
306300,Marlborough Sounds West,-41.25619764,173.6263539
306400,Marlborough Sounds Coastal Marine,-41.25046897,174.0282595
306500,Marlborough Sounds East,-41.3212678,174.0401182
306600,Upper Wairau,-41.71793751,173.3040626
306700,Waikawa (Marlborough District),-41.26901239,174.0336733
306800,Waitohi (Marlborough District),-41.2943994,173.9996179
306900,Tuamarina,-41.41852542,173.9111466
307000,Awatere,-42.09611412,173.2944504
307100,Renwick,-41.50813804,173.8259175
307200,Lower Wairau,-41.48548663,174.0060075
307300,Woodbourne,-41.5308031,173.9036379
307400,Spring Creek-Grovetown,-41.47495673,173.9641018
307500,Springlands,-41.50422292,173.9361783
307600,Yelverton,-41.51419128,173.9342761
307700,Mayfield,-41.50254609,173.9522346
307800,Whitney West,-41.52198108,173.9421136
307900,Blenheim Central,-41.51522392,173.9625465
308000,Riversdale-Islington,-41.50646403,173.9670844
308100,Whitney East,-41.52059859,173.9589101
308200,Redwoodtown West,-41.5299556,173.9485809
308300,Witherlea West,-41.5400542,173.9453563
308400,Redwoodtown East,-41.52801744,173.9598167
308500,Riverlands,-41.52671731,173.9790782
308600,Witherlea East,-41.53819682,173.9585948
308700,Inlet Wairau River,-41.54600335,174.1067858
308800,Kaikoura Ranges,-42.19710797,173.644085
308900,Kaikoura,-42.4127248,173.6766795
309000,Karamea,-41.29229662,172.2645122
309100,Inlets Buller District,-41.26932742,172.0999512
309200,Westport North,-41.74413804,171.6089938
309300,Westport Rural,-41.78172508,171.6467573
309400,Westport South,-41.76073382,171.6095002
309500,Buller Coalfields,-41.7281935,171.8668161
309600,Charleston (Buller District),-41.92259823,171.5843637
309700,Inangahua,-42.17196452,171.9956588
309800,Reefton,-42.11509177,171.8601089
309900,Barrytown,-42.31021412,171.4333995
310000,Runanga,-42.39680002,171.2509668
310100,Cobden,-42.43633349,171.2084546
310200,Blaketown,-42.44740905,171.1975893
310300,Greymouth Central,-42.45704831,171.1992499
310400,King Park,-42.45663632,171.2105671
310500,Marsden,-42.4696684,171.2048457
310600,Karoro,-42.48259655,171.1959585
310700,Rutherglen-Camerons,-42.52592165,171.1647613
310800,Greymouth Rural,-42.55654451,171.2864679
310900,Dobson,-42.48840424,171.4100769
311000,Nelson Creek,-42.43145547,171.6881398
311100,Lake Brunner,-42.66149957,171.6947027
311200,Haast,-44.09890946,168.8420513
311300,Westland Glaciers-Bruce Bay,-43.61327906,169.8426138
311400,Arahura-Kumara,-42.6790058,171.1382281
311500,Hokitika,-42.71867868,170.9718632
311600,Inlets Westland District,-43.19238803,170.2176604
311700,Hokitika Rural,-42.78693668,170.9608293
311800,Waitaha,-43.09058185,170.7819971
311900,Whataroa-Harihari,-43.25841799,170.4390525
312000,Hokitika Valley-Otira,-42.87811794,171.3044291
312100,Hanmer Range,-42.53316595,172.4976134
312200,Amuri,-42.64453066,172.9587074
312300,Hanmer Springs,-42.5230022,172.8230349
312400,Upper Hurunui,-42.93387941,172.5473333
312500,Parnassus,-42.79494631,173.2226712
312600,Ashley Forest,-43.12462587,172.564034
312700,Omihi,-42.98563474,172.9468352
312800,Balcairn,-43.13161687,172.7840576
312900,Amberley,-43.15508463,172.7312169
313000,Okuku,-43.12763768,172.24231
313100,Ashley Gorge,-43.284114,172.0736528
313200,Oxford,-43.2987357,172.1830939
313300,Starvation Hill-Cust,-43.29262485,172.3627532
313400,Loburn,-43.23066472,172.516806
313500,Eyrewell,-43.39853546,172.2881368
313600,West Eyreton,-43.3561292,172.4347179
313700,Ashley-Sefton,-43.24549574,172.6535825
313800,Fernside,-43.32395864,172.5645026
313900,Rangiora North West,-43.29751332,172.5693819
314000,Kingsbury,-43.29311511,172.586455
314100,Ashgrove,-43.30164492,172.5814134
314200,Rangiora North East,-43.29742452,172.6008995
314300,Oxford Estate,-43.30960469,172.5766033
314400,Rangiora Central,-43.30280578,172.5956959
314500,Rangiora South West,-43.3119255,172.5854551
314600,Lilybrook,-43.31092043,172.5936843
314700,Waikuku,-43.29270375,172.6644094
314800,Mandeville-Ohoka,-43.36686582,172.5444706
314900,Rangiora South East,-43.30889905,172.6103358
315000,Southbrook,-43.32718073,172.597658
315100,Swannanoa-Eyreton,-43.41513779,172.5106201
315200,Tuahiwi,-43.3357899,172.6359632
315300,Woodend,-43.32176017,172.665876
315400,Pegasus,-43.31136296,172.6965139
315500,Clarkville,-43.39545445,172.6078508
315600,Pegasus Bay,-43.35501518,172.690104
315700,Kaiapoi North West,-43.37053744,172.6577129
315800,Silverstream (Waimakariri District),-43.37879521,172.6372476
315900,Sovereign Palms,-43.36711702,172.6683767
316000,Kaiapoi West,-43.38223807,172.6442563
316100,Kaiapoi Central,-43.38654697,172.6544697
316200,Kaiapoi South,-43.39182324,172.6466487
316300,Kaiapoi East,-43.40471363,172.6510447
