home_SA2,work_SA2,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
244900,244500,,15,6,,,,,12,,,36
354600,351400,,,,,,,,,,,6
147800,151300,,9,,,,,,,,,12
123100,133200,,9,,,24,,,,,,39
105100,106200,,12,,,,,,,,,12
200200,198400,,6,,,,,,,,,12
213500,208900,,12,,,,,,,,,15
120100,133300,,6,,,,,,,,,9
175500,179100,,,,,,,,,,,6
332200,327100,,21,,,,,,,,,27
335900,336200,,,,,,,,,,,9
219400,219000,,21,,,,,,,,,27
121400,133200,,9,,,15,,,,,,21
148900,133700,,,,,,,,,,,12
135200,152700,,12,,,,,,,,,12
147000,132700,,12,,,,,,,,,15
136500,130800,,6,,,,,,,,,9
132000,147400,,12,,,,,,,,,15
137100,134200,,,,,,,,,,,9
136600,157600,,15,,,,,,,,,18
159200,160800,,6,,,,,,,,,9
236900,251400,,9,,,,18,,,,,33
253400,252400,,6,,,,,,,,,12
301600,301000,,21,,,,,,,,,24
134000,145900,,,,,,,,,,,6
320600,322100,,,,,,,,,,,6
124100,147900,,6,,,,,,,,,6
142000,135300,,,,,6,,,,,,12
349800,350000,,24,,,,,,,,,33
190200,190500,,12,,,,,,,,,15
142700,127500,,,,,,,,,,,6
135200,131300,,9,,,6,,,,,,27
139900,147700,,12,,,,,,,,,15
325900,326400,,12,,,,,,,,,21
146200,125100,,,,,,,,,,,9
180200,180000,,,,,,,,,,,6
129900,136900,,,,,,,,,,,9
227300,227000,,12,,,,,,,,,18
196900,195400,,18,,,,,,,,,18
239200,251600,,6,,,,9,,,,,15
155900,154600,,9,,,,,,,,,9
131900,145900,,30,,,,,,,,,36
123000,155500,,9,,,,,,,,,12
196600,194500,,24,9,,,,,,,,33
243200,252100,,9,9,,,,,,,,21
184800,182100,,12,,,,,,,,,15
245600,245100,,18,,,,,,,,,24
154800,148200,,9,,,,,,,,,12
354200,349900,,,,,,,,,,,6
137600,136900,,6,,,,,,,,,9
146100,155500,,33,9,,,,,,,,51
132000,134100,,15,,,,,,,,,27
302800,305700,,21,9,,,,,,,,33
150400,151300,,24,,,,,,,,,27
133400,134100,,,,,6,,,54,,,66
327700,328800,,33,12,,,,,,,,42
177900,179700,,30,,,,,,,,,39
223800,225800,,21,,,,,,,,,21
329500,324200,,15,,,9,,,,,,27
218900,216300,,6,,,,,,,,,9
132600,134400,,,,,,,,,,,9
362600,360600,,21,,,,,,,,,30
141700,131800,,6,,,,,,,,,6
130500,136100,,12,,,,,,,,,15
129800,145900,,24,9,,,,,,,,36
316000,315000,,15,,,,,,,,,15
340700,339500,,6,,,,,,,,,9
143000,133700,,24,,,6,,,,,,45
126100,127500,,51,,9,,,,,,,78
154800,164100,,9,,,,,,,,,6
302900,304400,,6,,,,,,,,,6
153700,152300,,102,27,,,,,,,,138
127000,117300,,12,,,,,,,,,15
139000,136400,,24,,,9,,,,,,36
228200,228500,,9,,,,,,,,,15
164400,165300,,15,,,,,,,,,18
140900,135000,,9,,,,,,,,,12
190200,190400,,9,,,,,,,,,12
351000,350400,,21,,,,,,9,,,36
239000,245700,,9,,,,,,,,,9
141000,138500,,39,12,,18,,,12,,,84
145600,123500,,,,,,,,,,,6
133100,133200,,9,,,9,18,,,,,45
235600,235000,,6,,,,,,,,,9
321000,321200,,21,,,,,12,,,,36
193300,195700,,15,,,,,,,,,15
114400,138500,,9,,,,,,,,,9
241000,248000,,15,,,,,,,,,21
244000,251800,,6,,,,6,,,,,21
154800,154600,,9,,,,,,,,,12
129000,135000,,6,,,,,,,,,6
142100,132400,,12,,,12,,,,,,27
137800,136400,,24,,,9,,,,,,39
124200,125000,,6,,,,,,,,,6
114000,115800,,9,,,,,,,,,12
157400,163200,,6,,,,,,,,,6
146800,147400,,,,,,,,,,,6
324500,321400,,6,,,,,,,,,6
191300,190500,,,,,,,,,,,6
253600,248900,,,,,,,,,,,9
216900,216200,,,,,,,,,,,6
314600,315000,,63,12,,,,,12,,,96
172100,175200,,42,12,,,,,,,,60
118400,145900,,27,,,,,,,,,33
256300,257700,,9,,,,,,,,,12
210700,211100,,6,,,,,,,,,6
256000,256900,,,,,,,,,,,6
318100,334500,,6,,,,,,,,,6
322400,322300,,18,9,,,,,,,,30
317100,319100,,,,,,,,,,,9
129000,133200,,12,,,,12,,,,,27
184800,179800,,6,,,,,,,,,6
207300,205400,,18,12,,,,,,,,30
210400,210700,,,,,,,,,,,6
166400,150100,,,,,,,,,,,9
125200,145400,,,,,,,,,,,6
143400,137700,,9,,,,,,,,,12
319000,317900,,,,,,,,,,,6
176200,179700,,42,,,,,,,,,57
320200,327100,,30,,,6,,,,,,48
134200,136100,,24,,,,,,,,,33
122300,133600,,6,,,,,,,,,6
313700,328100,,9,,,,,,,,,9
325900,326800,,9,,,,,,,,,9
141100,123500,,,,,,,,,,,6
133500,144200,,12,,,,,,,,,15
316100,317500,,12,,,,,,,,,15
125700,118800,,6,,,6,,,,,,15
329600,325700,,12,,,,,,,,,18
339700,339500,,,,,,,,,,,6
126500,133500,,,,,,,,,,,9
137200,138700,,,,,,,,,,,9
188500,189100,,39,,,,,,,,,48
116600,132700,,,,,,,,,,,9
197000,197400,,18,,,,,,,,,18
319600,318400,,9,,,,,,,,,9
144600,133200,,,,,,,,,9,,12
318500,327900,,,,,,,,,,,6
342000,339800,,,,,,,,,,,6
227500,227000,,9,,,,,,,,,12
193400,193000,,42,,,,,,,,,45
356000,356100,,39,,,,,,,,,48
153500,145500,,15,,,,,,,,,24
132700,133200,,6,,,9,,,99,,,117
179100,181200,,9,,,,,,,,,12
160100,149800,,,,,,,,,,,6
179100,178400,,,,,,,,,,,6
122400,138500,,18,,,9,,,,,,30
136400,140200,,,,,,,,,,,9
140300,135900,,,,,,,,,,,6
131700,136100,,21,,,,,,,,,30
355700,354700,,9,,,,,,,,,9
332000,324600,,,,,,,,,,,6
108800,108600,,36,,,,,,,,,42
333200,325700,,6,,,,,,,,,9
107000,106000,,9,,,,,,,,,9
156600,147700,,18,,,,,,,,,24
154300,138500,,15,,,,,,,,,21
140400,155500,,12,,,,,,,,,15
126200,152300,,12,,,,,,,,,15
325800,331500,,12,,,,,,,,,15
186300,186000,,,,,,,,,,,9
236100,236500,,9,,,,,,,,,9
331800,325700,,6,,,,,,,,,9
193600,195400,,12,,,,,,,,,12
360600,361300,,21,,,,,,,,,27
321800,325800,,6,,,,,,,,,12
209100,208400,,12,,,,,,,,,21
211600,214300,,,,,,,,,,,6
144900,141000,,9,,,,,,,,,6
132500,133700,,6,,,,12,,,,,21
202800,203200,,15,,,,,,,,,21
162700,152300,,33,24,,,,,,,,57
326000,316700,,18,,,,,,,,,18
112400,118600,,51,24,,,,,,,,75
212900,213300,,6,,,,,,,,,9
353400,352000,,,,,,,,,,,12
169700,170000,,9,,,,,,,,,12
181200,179300,,,,,,,,,,,6
219100,216200,,9,6,,,,,,,,18
238600,237800,,33,,,,9,,,,,48
256800,257100,,18,,,,,,,,,21
306900,307300,,21,6,,,,,,,,30
144500,133500,,6,,,,,,,,,9
163500,145500,,12,,,,,,,,,15
335400,338000,,9,,,,,,,,,12
158300,148200,,6,,,,,,,,,9
128100,136400,,18,,,,,,,,,24
129500,131500,,12,,,,,,,,,15
129300,136000,,9,,,,,,,,,15
241900,242900,,12,,,,,,,,,24
137600,133900,,,,,6,,,,,,15
153100,153800,,6,,,,,,,,,12
248600,251700,,9,,,,,,,,,18
302700,301500,,,,,,,,,,,9
254000,252700,,9,,,,,,,,,18
141300,138500,,27,,,6,,,,,,39
151700,131300,,,,,,,,,6,,6
308400,308000,,12,,,,,,,,,15
144000,131300,,45,6,,9,6,,,,,75
313400,330700,,,,,,,,,,,6
303100,302800,,87,12,,,,9,48,,,165
121900,127300,,6,,,,,,,,,9
127400,146100,,,,,,,,,,,6
217300,217000,,204,27,15,,,24,54,,,336
128200,133400,,,,,,,,,,,6
211000,208900,,57,12,,,,,,,,75
305200,305700,,9,6,,,,,,,,15
352100,353100,,39,,6,,,,9,,,60
230300,231500,,9,,,,,,,,,9
155400,157500,,9,,,,,,6,,,18
337300,337500,,15,,,,,,,,,24
112700,118800,,,,,,,,,,,9
141000,133700,,21,,,9,6,,,,,42
354000,351500,,6,,,,,,,,,6
209800,211100,,,,,,,,,,,6
179600,180600,,,,,,,,,,,6
162400,138500,,,,,,,,,,,6
330300,331300,,12,,,,,,,,,15
124900,124500,,,,,,,,,,,6
158500,138800,,6,,,,,,,,,9
118400,133500,,6,,,,,,,,,6
128200,134100,,,,,,,,,,,12
122200,136400,,15,,,,,,,,,21
361500,358900,,12,,,,,,,,,15
313900,314000,,6,,,,,,,,,9
246600,250900,,9,,,,6,,,,,18
178100,177600,,9,,,,,,,,,12
107800,107700,,18,,,,,,,,,21
202800,202500,,60,9,6,,,,,,,75
350700,353300,,9,,,,,,,,,9
347500,347700,,30,,,,,,,,,33
242900,239900,,9,,,,,,,,,12
326500,324000,,6,,,,,,,,,9
126900,138500,,18,,,,12,,,,,36
154300,145900,,48,18,,,,,,,,69
153100,147900,,39,,,,,,,,,42
141000,150100,,6,,,,,,,,,9
140000,145900,,39,12,,,,,,,,51
128100,127300,,6,,,,,,,,,15
253300,251400,,78,6,18,240,,45,24,,6,417
254800,254100,,51,,,,,6,21,,,84
194300,194900,,9,,,,,,,,,12
139100,131900,,,,,,,,,,,6
203000,202300,,15,,,,,,,,,15
304100,304800,,12,,,,,,,,,21
213200,212300,,12,,,,,,,,,15
219600,217800,,6,,,,,,,,,6
114700,114200,,,,,,,,,,,6
133100,134100,,,,,,,,,,,12
151400,152800,,,,,,,,,,,6
138400,118600,,12,,,,,,,,,21
165900,164700,,9,,,,,,,,,9
301100,300800,,51,9,6,,,,9,,,78
135200,152300,,12,6,,,,,,,,18
114200,115900,,9,,,,,,,,,12
328000,325400,,6,,,,,,,,,12
143900,146700,,,,,,,,,,,9
188000,188500,,6,,,,,,,,,12
313700,314200,,15,,,,,,,,,18
124800,123500,,15,,,,,,,,,18
107100,106000,,,,,,,,,,,6
121300,133200,,,,,24,,,,,,27
344800,347000,,30,,,,,,,,,30
208700,215400,,,,,,,,,,,6
115000,152300,,6,9,,,,,,,,15
151100,146900,,6,,,,,,,,,9
249600,254100,,6,,,,,,,,,6
245000,247300,,,,,,,,,,,6
178000,181200,,6,,,,,,,,,15
125700,117000,,9,,,,,,,,,9
115700,145900,,6,9,,,,,,,,18
151300,161700,,9,,,,,,,,,9
133800,155500,,,,,,,,,,,6
126000,131300,,15,,,,12,,,,,33
145700,133300,,9,,,,27,,,,,36
315400,325500,,18,,,,,,,,,21
321500,326400,,18,,,,,,,,,21
357500,357200,,15,,,,,6,6,,,30
129700,133400,,,,,,,,,,,6
102000,102100,,6,,,,,,,,,6
131000,118800,,,,,,,,,,,6
122100,136000,,18,,,,,,,,,21
318700,319100,,45,,,,,,,,,60
213300,212800,,69,30,,,,9,,,,114
252200,252400,,12,,,,,,,,,15
315300,314600,,9,,,,,,,,,12
131100,132700,,12,,,15,,,,,,33
207100,207200,,,,,,,,,,,12
153600,133300,,,,,,,,,,,6
152000,153100,,,,,,,,,,,6
358900,361100,,6,,,,,,,,,6
214100,214800,,,,,,,,,,,6
148600,133200,,,,,,,,,,,12
116800,134100,,,,,6,,,,,,9
123100,131400,,9,,,,,,,,,9
247000,246100,,6,,,,,,,,,6
176800,177200,,9,,,,,,,,,9
158000,145500,,9,,,,,,,,,12
124900,145900,,27,6,,,,,,,,42
317800,317500,,69,18,,,,6,,,,96
164200,166000,,12,,,,,,,,,18
163900,134800,,,,,,,,,,,6
160500,145900,,51,12,,,,,,,,69
139800,154400,,,,,,,,,,,6
126200,133000,,6,,,,,,,,,9
182800,182500,,6,,,,,,,,,12
325100,326500,,,,,,,,,,,6
331900,330700,,15,9,,,,,,,,24
239000,249700,,9,,,,,,,,,12
314500,314000,,,,,,,,,,,6
325200,323500,,9,,,,,,,,,12
139800,139600,,6,,,,,,,,,9
352500,351400,,21,,,,,,,,,27
326300,322300,,51,21,6,,,,,,,81
361100,361400,,18,,,,,,,,,15
118200,131400,,9,,,,,,,,,9
323300,319100,,51,,,9,,,,,,69
118300,132400,,,6,,,,,,,,15
135700,133300,,9,,,,,,57,,,78
115800,114600,,12,,,,,,,,,15
325100,326400,,15,,,,,,,,,21
118400,122600,,6,,,,,,,,,6
112300,113800,,18,9,,,,,,,,24
255100,243700,,6,,,,,,,,,12
131600,131900,,,,,,,,,,,9
147800,142200,,,,,,,,,,,9
150700,144200,,15,,,,,,,,,18
157900,158100,,6,,,,,,,,,6
362700,362200,,18,,,,,,,,,21
112500,133300,,,,,,,,,,,6
251200,254900,,,,,,,,,,,6
154900,154100,,9,,,,,,,,,12
352700,349600,,9,,,,,,,,,9
125800,133400,,,,,,,,,,,6
123600,132700,,12,,,21,,,,,,33
195100,194600,,18,,,,,,,,,24
185300,181900,,,,,,,,,,,6
250400,252900,,27,,,,,,,,,33
148200,157600,,33,,,,,,,,,33
252000,252400,,12,,,,,,27,,,45
134200,135300,,,,,,,,,,,9
188700,188400,,,,,,,,,,,6
171700,179400,,18,,,,,,,,,24
127700,132000,,6,,,,,,,,,6
314700,312900,,9,,,,,,,,,9
336000,334900,,6,,,,,,,,,6
138400,157600,,6,,,,,,,,,9
222300,222600,,51,9,,,,,,,,57
242500,250700,,12,,,,27,,,,,42
225300,225400,,9,,,,,,,,,12
158200,133700,,,,,,,,,,,6
178800,175200,,96,12,6,,,,,,,120
228700,229200,,42,24,,,,,,,,66
160100,147900,,81,9,9,,,,,,,108
118100,131800,,,,,,,,,,,9
179600,176300,,63,24,,,,,,,,96
158500,156200,,,,,,,,,,,6
180200,178300,,,,,,,,,,,9
138900,147700,,24,,,,,,,,,30
157500,145300,,9,,,,,,,,,9
144800,145900,,84,24,,,,,6,,,126
254200,249700,,6,,,,,,,,,15
201200,200800,,6,,,,,,,,,9
158100,149600,,9,,,,,,,,,12
115800,115100,,18,,,,,,,,,27
320300,316700,,30,,,,,,,,,39
325200,326600,,9,,,,,,9,,,21
141300,128700,,9,,,,,,,,,12
329400,330700,,6,,,,,,,,,9
334600,321400,,,,,,,,,,,6
129800,133200,,15,,,12,,,,,,36
156700,154900,,15,,,,,,,,,18
140800,146800,,,,,,,,,,,9
157300,118600,,6,,,,,,,,,9
232600,230200,,,,,,,,,,,6
157500,156600,,,,,,,,,,,6
203200,202900,,57,9,9,,,,,,,75
349600,354300,,27,9,,,,,,,,45
154200,149600,,9,,,,,,,,,12
144800,118600,,9,6,,,,,,,,18
335100,334800,,51,12,,,,,,,,66
144100,134500,,6,,,,,,,,,9
136300,138700,,9,,,,,,,,,9
183300,182100,,,,,,,,,,,6
118500,126600,,33,,,9,,,,,,48
153100,136100,,9,,,,,,,,,9
225300,224000,,18,,,,,,,,,27
104500,104100,,,,,,,,,,,6
243200,244800,,18,,,,,,,,,24
124900,124300,,,,,,,,,,,6
118900,138500,,15,,,,,,,,,21
152100,150100,,27,,,,,,,,,36
240600,252100,,12,6,,,,,,,,24
326800,323000,,9,,,,,,,,,12
204500,204400,,117,18,,,,,6,,,150
151300,146700,,21,,,,,,,,,24
229400,229200,,57,54,,,,,,,,114
102200,102300,,9,,,,,,,,,12
325800,326600,,30,6,,6,,6,45,,,96
112300,117000,,,,,,,,,,,6
139300,147700,,15,,,,,,,,,21
228300,229600,,6,,,,,,,,,9
199900,199800,,12,,,,,,,,,18
191000,193000,,21,,,,,,,,,24
160100,156900,,6,,,,,,,,,9
323100,324000,,,,,,,,,,,6
153800,144200,,27,,,,,,,,,33
125400,138500,,21,,,,,,,,,30
145600,141500,,9,,,,,,,,,12
153500,161700,,,,,,,,,,,12
320700,324600,,,,,,,,,,,6
158000,147900,,48,,,,,,,,,57
352500,353300,,6,,,,,,,,,9
189400,188700,,18,15,,,,,,,,36
104900,107400,,,,,,,,,,,6
327000,327100,,30,,,,,12,33,,,84
130100,134300,,6,,,,,,,,,12
164000,163000,,,,,,,,,,,9
193700,193500,,6,,,,,,,,,6
335600,317500,,18,,,,,,,,,21
322900,323500,,18,9,,,,,,,,27
235400,235300,,21,,,,,,,,,30
329400,328100,,30,,,,,,15,,,57
162100,145300,,9,,,,,,,,,15
158100,154700,,9,,,,,,,,,9
155100,164100,,6,,,,,,,,,6
126700,126800,,6,,,,,,,,,6
143200,135800,,,,,,,,,,,6
248500,248100,,6,,,,,,,,,6
125400,136100,,9,,,,,,,,,9
361200,362300,,9,,,,,,,,,9
240300,239500,,,,,,,,,,,6
118400,126800,,48,,,,,,,,,57
200900,200100,,213,18,15,6,,9,,,,264
321100,322400,,,,,,,,,,,6
214100,212800,,69,30,,,,9,9,,,117
161800,150100,,6,,,,,,,,,12
128300,138800,,,,,,,,,,,6
216700,216800,,,,,,,,,,,6
232100,230600,,39,,,,,,,,,42
164400,164600,,9,,,,,,,,,12
239100,250900,,6,,,,12,,,,,21
313200,313600,,9,,,,,,,,,15
314800,315000,,30,9,,,,,,,,45
129200,131300,,30,,,12,,9,,,,60
130600,144200,,15,,,,6,,,,,24
209700,210000,,6,,,,,,,,,9
157500,145400,,9,,,,,,,,,9
320200,324200,,36,,,9,,9,,,,63
329100,322300,,48,,,,,9,,,,63
138200,129900,,,,,,,,,,,6
117800,145900,,12,,,,,,,,,15
241700,241600,,6,,,,,,,,,12
323300,318000,,9,,,,,,,,,9
134400,134500,,,,,,,,,,,6
138900,118600,,15,,,,,,,,,21
125900,145900,,12,,,,,,,,,15
116800,117900,,9,,,,,,,,,9
143200,144500,,6,,,,,,,,,6
136000,127500,,9,,,,,,,,,12
348300,348200,,9,,,,,,6,,,24
114500,115000,,27,9,,,,,,,,39
169900,164300,,,,,,,,,,,6
306000,305000,,15,,,,,,,,,18
139000,133600,,,,,,,,,,,9
121100,150100,,,,,,,,,,,9
128300,136400,,6,,,,,,,,,9
150400,154600,,21,,,,,,,,,30
141000,141100,,9,,,,,,,,,9
175500,176200,,9,,,,,,,,,12
314800,330700,,,,,,,,,,,9
120200,136400,,18,,,,,,,,,24
216800,219400,,9,,,,,,,,,9
247000,248000,,,,,,,,,,,6
250500,250900,,30,,6,18,,,,,,69
120300,152300,,12,,,,,,,,,12
164600,147400,,,,,,,,,,,9
129900,133400,,6,,,,,,,,,12
113200,114200,,12,,,,,,,,,15
121200,133700,,,,,15,,,,,,21
338200,337500,,42,12,,,,,,,,51
329900,329400,,,,,,,,,,,9
157300,140300,,9,,,,,,,,,12
326700,326600,,21,,,6,,,,,,39
133600,139000,,,,,,,,,,,9
209500,211900,,,,,,,,,,,6
318600,322200,,15,,,,,,,,,15
188500,188000,,12,9,,,,,,,,21
123200,138500,,18,,,,,,,,,30
163900,150700,,6,,,,,,,,,9
182700,175200,,9,12,,,,,,,,21
352100,351400,,18,9,,,,,,,,27
209700,211500,,12,,,,,,,,,15
253300,254900,,18,,,,,,,,,24
255800,256000,,15,,,,,,,,,21
136400,138500,,51,9,,27,,,48,,,144
197300,197500,,9,,,,,,,,,9
250000,252400,,6,,,,,,,,,9
176600,177700,,12,,,,,,,,,15
314600,324900,,9,,,,,,,,,9
213200,215400,,12,,,,,,,,,18
138700,138800,,,,,,,,,,,6
121900,145900,,30,12,,,,,,,,42
159600,136400,,9,,,,,,,,,6
315300,315500,,,,,,,,,,,6
188000,188600,,147,21,9,,,,,,,183
180500,179500,,,,,,,,,,,9
249900,251400,,138,,27,156,,30,36,,15,408
124200,125100,,42,9,9,,,,,,,63
156200,136000,,6,,,,,,,,,12
195800,194500,,15,,,,,,,,,18
243400,243000,,9,,,,,,,,,9
138400,133900,,,,,,,,,,,6
153900,133300,,6,,,,6,,,,,18
317200,324200,,6,,,,,,,,,6
178700,179700,,18,,,,,,,,,21
188700,188900,,12,,,,,,,,,18
137500,130000,,9,,,,,,,,,9
235100,235300,,42,18,,,,,,,,69
122200,132700,,12,,,9,,,,,,21
146300,157600,,21,,,,,,,,,27
326100,322200,,,,,,,,,,,9
176600,177300,,18,,,,,,12,,,27
123700,125500,,12,,,,,,,,,15
144300,132400,,15,,,,,,,,,24
185600,187100,,,,,,,,,,,6
165900,145900,,18,6,,,,,,,,27
241800,244200,,6,,,,,,,,,12
109700,109800,,12,,,,,,,,,12
313400,315700,,,,,,,,,,,9
133600,127200,,,,,,,,,,,6
205700,205800,,9,,,,,,,,,9
170200,162400,,6,,,,,,,,,6
215200,208300,,6,,,,,,,,,6
142100,126600,,15,,,,,,,,,15
239100,251700,,,,,,,,,,,9
362100,358900,,12,,,,,,,,,15
195900,193900,,105,36,,,,,,,,156
335700,317500,,45,9,,,,,,,,54
232700,231400,,6,,,,,,,,,9
130400,135100,,,,,,,,,,,9
112700,133500,,,,,,,,,,,9
126400,150100,,,,,,,,,,,9
210000,209600,,6,,,,,,,,,9
212500,213300,,12,,,,,,,,,12
241800,241900,,6,,,,,,,,,9
316600,328800,,,,,,,,,,,9
330200,329300,,6,,,,,,,,,9
114800,126600,,27,,,,,,,,,30
145200,157600,,12,,,,,,,,,21
179100,178300,,,,,,,,,,,12
119500,134300,,,,,,,,,,,6
329800,324900,,15,,,,,,,,,18
334400,316500,,12,,,,,,,,,12
128900,134100,,,,,,,,,,,12
248000,245700,,,6,,,,,,,,12
143100,123500,,,,,,,,,,,9
120500,127200,,12,,,,,,,,,15
127600,152300,,6,,,,,,,,,12
116600,115900,,,,,,,,,,,6
113200,115000,,36,6,,,,,,,,48
199000,198600,,,,,,,,,,,9
215200,214500,,9,,,,,,,,,12
344800,347200,,6,,,,,,,,,6
219200,218500,,15,,,,,,,,,15
127700,128700,,24,6,,,,,,,,36
220400,219800,,18,,,,,,,,,18
228300,228500,,21,,,,,,,,,21
242300,244000,,12,,,,,,,,,15
321700,323500,,33,,,,,,,,,39
117000,117300,,18,,,,,,,,,24
231000,232500,,9,,,,,,,,,9
135200,130300,,,,,,,,,,,9
195200,193100,,,,,,,,,,,6
231600,229900,,9,,,,,,,,,9
134900,135100,,,,,,,,,,,9
135100,136000,,,,,12,,,15,,,30
143900,138500,,36,,,12,,,,,,54
329300,322300,,15,9,,,,,,,,30
122500,123500,,15,,,,,,,,,21
245100,251600,,9,,,,,,,,,18
145200,131300,,12,,,,,,,,,18
140500,131800,,15,,,,,,,,,18
127600,133500,,6,,,,,,,,,12
314000,322300,,6,6,,,,,,,,12
124800,132400,,21,,,6,,,,,,36
142600,128700,,,,,,,,,,,6
134600,125700,,15,,,,,,,,,21
122500,132400,,,,,,,,,,,12
211500,211200,,12,,,,,,,,,12
324400,323500,,54,,,,,12,9,,,84
340200,341100,,75,24,,,,,,,,111
149700,156000,,30,,,,,,,,,39
145200,128700,,6,,,,,,,,,12
139300,139900,,,,,,,,,,,6
110400,113800,,12,,,,,,,,,15
254600,252400,,6,,,,,,,,,9
318900,324900,,9,,,,,,,,,15
331700,326200,,,,,,,,,,,9
360200,360400,,15,,,,,,,,,15
118400,113000,,,,,,,,,,,6
142900,133900,,6,,,,,,,,,9
147000,145000,,,,,,,,,,,6
194900,194500,,15,,,,,,,,,15
239800,239200,,,,,,,,,,,6
129400,134000,,,,,,,,,,,6
194300,197000,,9,,,,,,,,,9
350200,354300,,24,15,,,,,,,,39
350900,352300,,9,,,,,,,,,9
244200,244600,,9,9,,,,,,,,21
133400,157600,,,,,,,,,,,12
149000,147900,,60,,6,,,,,,,75
134700,131300,,9,,,9,,,,,,27
198100,198900,,,,,,,,,,,6
132800,135900,,,,,,,,,,,9
144000,142200,,6,,,,,,,,,6
329200,325800,,9,,,,,,,,,18
115700,152300,,6,,,,,,,,,6
121200,138500,,12,,,6,,,,,,21
215300,209700,,6,,,,,,,,,9
313700,313800,,6,,,,,,,,,9
184200,185500,,15,,,,,,,,,21
242600,242400,,,,,,,,,,,9
128300,132400,,,,,,,,,,,15
234800,236500,,27,9,,,,,,,,36
132100,118600,,15,,,,,,,,,24
140400,136400,,12,,,,,,,,,21
132700,152300,,,,,,,,,,,12
136100,141500,,,,,,,,,,,9
335500,336000,,30,,,,,,,,,33
335100,326400,,9,,,,,,,,,9
134300,131600,,,,,,,,,,,6
140800,133700,,15,,,18,,,,,,42
332000,332100,,9,,,,,,,,,15
326500,321300,,,,,,,,,,,6
232500,229800,,24,,,,,,,,,24
122500,133700,,,,,,,,,,,12
352500,353700,,42,12,,,,,,,,54
154700,136100,,6,,,,,,,,,9
177000,181200,,12,,,,,,,,,15
244800,247200,,6,,,,,,,,,6
337600,336700,,,,,,,,,,,6
143900,139400,,,,,,,,,,,6
319700,323500,,48,15,,,,,,,,72
126300,136000,,15,,,,,,,,,21
153600,147400,,,,,,,,,,,6
158100,153700,,6,,,,,,,,,6
155000,155500,,39,12,,,,,,,,54
112100,111300,,,,,,,,,,,6
139100,145500,,12,,,,,,,,,15
116900,132700,,12,,,12,,,,,,24
129100,135100,,,,,,,,,,,9
125200,128200,,9,,,,,,,,,12
128100,155500,,6,,,,,,,,,9
157900,153000,,12,,,,,,,,,15
236600,238400,,6,,,,,,,,,9
164300,160100,,,,,,,,,,,6
120600,145500,,9,,,,,,,,,12
165000,165800,,9,,,,,,,,,12
145800,145400,,57,12,9,,,,6,,,87
132600,135800,,6,,,,,,,,,9
136200,145500,,,,,,,,,,,6
133800,123500,,,,,,,,,,,6
127800,147700,,6,,,,,,,,,9
207000,205700,,6,,,,,,,,,12
158300,137700,,12,,,,,,,,,12
323800,320400,,15,,,,,,,,,21
139700,145900,,36,9,,,,,,,,57
329500,326100,,6,,,,,,,,,9
125600,127100,,15,,,,,,,,,15
121900,138500,,18,,,12,,,,,,33
330200,332500,,12,,,,,,,,,12
326300,321200,,6,,,,,,,,,12
337900,337000,,6,,,,,,,,,6
158800,145900,,60,,,,,,,,,75
304900,305900,,6,,,,,,,,,9
156500,146800,,6,,,,,,,,,9
154100,155500,,51,,9,9,,,,,,81
229300,230500,,24,,,,,,,,,27
127300,145900,,24,,,,,,,,,30
335500,319100,,51,21,,,,,,,,72
155900,150100,,18,,,,,,,,,27
213700,214600,,6,,,,,,,,,9
150000,142000,,,,,,,,,,,6
182900,176300,,9,9,,,,,,,,21
143600,133900,,6,,,,,,,,,9
164400,165800,,,,,,,,,,,9
228200,228100,,6,,,,,,,,,9
140400,134300,,,,,6,,,,,,15
161300,145900,,54,12,,,,,,,,72
117200,119000,,6,,,,,,,,,9
116600,133500,,,,,,,,,,,6
255100,254900,,60,,,,,,6,,9,81
140000,147400,,,,,,,,,,,6
148800,131300,,6,,,,,,,6,,18
121800,136100,,12,,,,,,,,,15
249300,252500,,,,,,,,,,,9
109900,110400,,15,,,,,,,,,18
193500,193000,,69,,,,,6,,,,84
321300,323700,,6,,,,,,,,,6
195200,196500,,12,,,,,,,,,15
115400,115100,,9,,,,,,,,,9
319400,317500,,12,,,,,,,,,12
130500,152300,,12,,,,,,,,,18
144300,149600,,,,,,,,,,,6
312800,312700,,21,,,,,,,,,30
306700,307900,,42,6,,,,,,,,48
139900,139000,,27,,,,,,,,,36
145700,145500,,6,,,,,,,,,9
199700,201300,,12,,,,,,,,,21
126900,126800,,9,,,,,,,,,12
137700,136100,,,,,,,,9,,,9
306100,302400,,9,,,,,,,,,15
123800,134500,,,,,,,,,,,6
349200,353400,,36,9,9,,,,,,,57
155700,147900,,72,,,6,,,,,,84
320800,331800,,,,,,,,,,,6
134600,147700,,12,9,,,,,,,,18
112500,127200,,6,,,,,,,,,6
131100,131600,,9,,,,,,,,,15
153200,118600,,,,,,,,,,,6
116400,127500,,18,,,,,,,,,21
206500,206600,,6,,,,,,,,,12
134400,152700,,,,,,,,,,,9
334600,336000,,9,,,,,,,,,9
320500,319100,,27,,,,,,,,,33
115900,136100,,9,,,,,,,,,9
